user_id,sample_interval_min,interpolation_method,mode,num_points
okchym,30,nearest,taxi,528
okneyd,30,linear,taxi,606
okneyd,30,nearest,taxi,324
oknsco,30,linear,taxi,1007
oknsco,30,nearest,taxi,639
okquak,30,linear,taxi,1007
okquak,30,nearest,taxi,766
oksbos,30,linear,taxi,1007
oksbos,30,nearest,taxi,538
oktuls,30,linear,taxi,1007
oktuls,30,nearest,taxi,592
okvats,30,linear,taxi,1007
okvats,30,nearest,taxi,351
oljnek,30,linear,taxi,998
oljnek,30,nearest,taxi,790
omcuky,30,linear,taxi,990
omcuky,30,nearest,taxi,672
omdrid,30,linear,taxi,293
omdrid,30,nearest,taxi,237
omluaj,30,linear,taxi,1006
omluaj,30,nearest,taxi,707
omwyek,30,linear,taxi,1007
omwyek,30,nearest,taxi,657
onanns,30,linear,taxi,127
onanns,30,nearest,taxi,99
oncalk,30,linear,taxi,1007
oncalk,30,nearest,taxi,673
oncixp,30,linear,taxi,1006
oncixp,30,nearest,taxi,682
onghoj,30,linear,taxi,1007
onghoj,30,nearest,taxi,601
onkawc,30,linear,taxi,1007
onkawc,30,nearest,taxi,559
ononma,30,linear,taxi,1007
ononma,30,nearest,taxi,721
onvahe,30,linear,taxi,1007
onvahe,30,nearest,taxi,726
onwohy,30,linear,taxi,1007
onwohy,30,nearest,taxi,410
onyacj,30,linear,taxi,1007
onyacj,30,nearest,taxi,702
onyenr,30,linear,taxi,1007
onyenr,30,nearest,taxi,518
oocsod,30,linear,taxi,1007
oocsod,30,nearest,taxi,663
oogchy,30,linear,taxi,1007
oogchy,30,nearest,taxi,679
ootquo,30,linear,taxi,1007
ootquo,30,nearest,taxi,440
ootyec,30,linear,taxi,1007
ootyec,30,nearest,taxi,774
oowfmu,30,linear,taxi,89
oowfmu,30,nearest,taxi,39
opgove,30,linear,taxi,1007
opgove,30,nearest,taxi,569
ophgir,30,linear,taxi,991
ophgir,30,nearest,taxi,614
ophugb,30,linear,taxi,1007
ophugb,30,nearest,taxi,796
opjerm,30,linear,taxi,1007
opjerm,30,nearest,taxi,610
opmisa,30,linear,taxi,1007
opmisa,30,nearest,taxi,723
opnown,30,linear,taxi,1007
opnown,30,nearest,taxi,450
oquiat,30,linear,taxi,1007
oquiat,30,nearest,taxi,744
orkbat,30,linear,taxi,1007
orkbat,30,nearest,taxi,643
orocdu,30,linear,taxi,627
orocdu,30,nearest,taxi,409
orptme,30,linear,taxi,1007
orptme,30,nearest,taxi,735
orrrar,30,linear,taxi,1007
orrrar,30,nearest,taxi,684
orsyal,30,linear,taxi,1007
orsyal,30,nearest,taxi,652
osacmu,30,linear,taxi,374
osacmu,30,nearest,taxi,243
osckro,30,linear,taxi,1007
osckro,30,nearest,taxi,789
oshyon,30,linear,taxi,1007
oshyon,30,nearest,taxi,772
osocce,30,linear,taxi,1007
osocce,30,nearest,taxi,796
otasfi,30,linear,taxi,1007
otasfi,30,nearest,taxi,763
otfaho,30,linear,taxi,1006
otfaho,30,nearest,taxi,440
otmego,30,linear,taxi,991
otmego,30,nearest,taxi,204
otscok,30,linear,taxi,1007
otscok,30,nearest,taxi,807
otswra,30,linear,taxi,826
otswra,30,nearest,taxi,688
otvasd,30,linear,taxi,1007
otvasd,30,nearest,taxi,729
ouvdan,30,linear,taxi,992
ouvdan,30,nearest,taxi,596
ovkojy,30,linear,taxi,992
ovkojy,30,nearest,taxi,759
ovnacg,30,linear,taxi,1006
ovnacg,30,nearest,taxi,517
ovyijn,30,linear,taxi,1007
ovyijn,30,nearest,taxi,660
owbsus,30,linear,taxi,1007
owbsus,30,nearest,taxi,720
owgves,30,linear,taxi,1007
owgves,30,nearest,taxi,697
owhagm,30,linear,taxi,837
owhagm,30,nearest,taxi,348
owufre,30,linear,taxi,1006
owufre,30,nearest,taxi,418
oxdogh,30,linear,taxi,948
oxdogh,30,nearest,taxi,755
oyclsd,30,linear,taxi,1007
oyclsd,30,nearest,taxi,335
oydtes,30,linear,taxi,1007
oydtes,30,nearest,taxi,758
oygmeb,30,linear,taxi,1007
oygmeb,30,nearest,taxi,515
oygvar,30,linear,taxi,991
oygvar,30,nearest,taxi,337
ubgiho,30,linear,taxi,1007
ubgiho,30,nearest,taxi,612
ubjajo,30,linear,taxi,1007
ubjajo,30,nearest,taxi,738
ubjaju,30,linear,taxi,991
ubjaju,30,nearest,taxi,635
ubnank,30,linear,taxi,1007
ubnank,30,nearest,taxi,653
ubzach,30,linear,taxi,861
ubzach,30,nearest,taxi,559
ucbiya,30,linear,taxi,1007
ucbiya,30,nearest,taxi,757
ucdewy,30,linear,taxi,629
ucdewy,30,nearest,taxi,215
ucgewf,30,linear,taxi,1007
ucgewf,30,nearest,taxi,772
uchjaf,30,linear,taxi,1006
uchjaf,30,nearest,taxi,707
ucovla,30,linear,taxi,1007
ucovla,30,nearest,taxi,683
ucvepn,30,linear,taxi,986
ucvepn,30,nearest,taxi,663
udguic,30,linear,taxi,1006
udguic,30,nearest,taxi,655
udthon,30,linear,taxi,994
udthon,30,nearest,taxi,623
udtiog,30,linear,taxi,1007
udtiog,30,nearest,taxi,723
udveoy,30,linear,taxi,1006
udveoy,30,nearest,taxi,720
udwadl,30,linear,taxi,1007
udwadl,30,nearest,taxi,464
udwebi,30,linear,taxi,935
udwebi,30,nearest,taxi,283
udwiul,30,linear,taxi,1007
udwiul,30,nearest,taxi,721
ufdoyn,30,linear,taxi,1007
ufdoyn,30,nearest,taxi,626
ugatna,30,linear,taxi,1007
ugatna,30,nearest,taxi,832
ugdifb,30,linear,taxi,984
ugdifb,30,nearest,taxi,511
uggdye,30,linear,taxi,1007
uggdye,30,nearest,taxi,718
ugifma,30,linear,taxi,1007
ugifma,30,nearest,taxi,645
ugthfu,30,linear,taxi,990
ugthfu,30,nearest,taxi,532
ujhuki,30,linear,taxi,1007
ujhuki,30,nearest,taxi,622
ujkiwe,30,linear,taxi,999
ujkiwe,30,nearest,taxi,646
ujnaww,30,linear,taxi,1007
ujnaww,30,nearest,taxi,633
ujtosh,30,linear,taxi,690
ujtosh,30,nearest,taxi,452
ujtrud,30,linear,taxi,1007
ujtrud,30,nearest,taxi,745
ukgoaf,30,linear,taxi,1006
ukgoaf,30,nearest,taxi,736
uklsdr,30,linear,taxi,1007
uklsdr,30,nearest,taxi,739
uljior,30,linear,taxi,1007
uljior,30,nearest,taxi,477
umhenw,30,linear,taxi,1007
umhenw,30,nearest,taxi,512
umsmth,30,linear,taxi,1007
umsmth,30,nearest,taxi,731
umvohu,30,linear,taxi,1007
umvohu,30,nearest,taxi,719
unquek,30,linear,taxi,1007
unquek,30,nearest,taxi,653
unwrai,30,linear,taxi,254
unwrai,30,nearest,taxi,141
upchim,30,linear,taxi,1007
upchim,30,nearest,taxi,737
upsjav,30,linear,taxi,1007
upsjav,30,nearest,taxi,755
upthin,30,linear,taxi,1001
upthin,30,nearest,taxi,208
urfhod,30,linear,taxi,931
urfhod,30,nearest,taxi,720
usadri,30,linear,taxi,1005
usadri,30,nearest,taxi,439
usbekh,30,linear,taxi,1007
usbekh,30,nearest,taxi,743
ushfeo,30,linear,taxi,1007
ushfeo,30,nearest,taxi,672
uthiss,30,linear,taxi,1004
uthiss,30,nearest,taxi,515
uthomo,30,linear,taxi,1007
uthomo,30,nearest,taxi,683
uthsyi,30,linear,taxi,977
uthsyi,30,nearest,taxi,361
utjanr,30,linear,taxi,1007
utjanr,30,nearest,taxi,707
utkibe,30,linear,taxi,1006
utkibe,30,nearest,taxi,476
utlurv,30,linear,taxi,1007
utlurv,30,nearest,taxi,725
utthwa,30,linear,taxi,348
utthwa,30,nearest,taxi,157
uttorh,30,linear,taxi,901
uttorh,30,nearest,taxi,520
utvoho,30,linear,taxi,1007
utvoho,30,nearest,taxi,664
utwoab,30,linear,taxi,1007
utwoab,30,nearest,taxi,741
uvburk,30,linear,taxi,1007
uvburk,30,nearest,taxi,311
uvigch,30,linear,taxi,1007
uvigch,30,nearest,taxi,727
uvjeah,30,linear,taxi,1007
uvjeah,30,nearest,taxi,630
uvjova,30,linear,taxi,1007
uvjova,30,nearest,taxi,486
uvreoi,30,linear,taxi,1007
uvreoi,30,nearest,taxi,590
